record_class,_basis,scale,mode,replicate,frame,active_cycles,blocked_cycles,wall_cycles,latency_ns,active_wall_pct,equivalence_predicted,status
DATA,DATASET,S0,CPU_ONLY,_RUN_1,232,71602,519490,591092,17911864,12.113512,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,233,73774,543137,616911,18694264,11.958613,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,234,72682,529861,602543,18258887,12.062542,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,235,76033,547060,623093,18881615,12.202512,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,236,72149,508206,580355,17586522,12.431874,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,237,72330,490921,563251,17068222,12.841522,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,238,66482,548336,614818,18630834,10.813281,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,239,68801,502671,571472,17317320,12.039260,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,240,73969,506894,580863,17601898,12.734328,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,241,73916,497713,571629,17322092,12.930765,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,242,69245,543789,613034,18576774,11.295458,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,243,71192,502401,573593,17381597,12.411588,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,244,69293,520008,589301,17857592,11.758507,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,245,66396,488810,555206,16824423,11.958804,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,246,72053,513445,585498,17742371,12.306276,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,247,66343,535623,601966,18241390,11.021054,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,248,71931,508202,580133,17579791,12.399053,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,249,71318,539793,611111,18518507,11.670220,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,250,68836,524140,592976,17968980,11.608564,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,251,70059,495320,565379,17132707,12.391511,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,252,73870,524404,598274,18129521,12.347185,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,253,66774,509070,575844,17449831,11.595849,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,254,80427,495987,576414,17467087,13.952992,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,255,70033,524522,594555,18016811,11.779062,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,256,70888,505985,576873,17480990,12.288320,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,257,73004,516192,589196,17854433,12.390444,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,258,71323,553784,625107,18942637,11.409727,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,259,77151,481384,558535,16925307,13.813100,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,260,67881,529892,597773,18114337,11.355648,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,261,77216,520185,597401,18103046,12.925322,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,262,63906,521315,585221,17733967,10.919977,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,263,76508,531037,607545,18410456,12.592977,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,264,76995,521459,598454,18134982,12.865650,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,265,71175,502426,573601,17381841,12.408451,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,266,73539,504512,578051,17516700,12.721888,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,267,72152,523051,595203,18036443,12.122251,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,268,70427,519326,589753,17871303,11.941779,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,269,84849,521422,606271,18371863,13.995227,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,270,72911,508450,581361,17617015,12.541433,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,271,73349,539345,612694,18566492,11.971555,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,272,69206,515498,584704,17718305,11.836074,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,273,72423,545814,618237,18734447,11.714440,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,274,71450,536021,607471,18408210,11.761878,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,275,68968,505689,574657,17413847,12.001594,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,276,66625,546325,612950,18574255,10.869565,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,277,69548,509506,579054,17547092,12.010624,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,278,71492,531491,602983,18272215,11.856387,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,279,70293,499422,569715,17264104,12.338274,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,280,69146,538188,607334,18404049,11.385169,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,281,65164,525034,590198,17884778,11.041040,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,282,65579,527100,592679,17959968,11.064843,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,283,74093,496424,570517,17288404,12.986992,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,284,67591,533827,601418,18224784,11.238606,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,285,68104,508192,576296,17463502,11.817538,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,286,74442,530746,605188,18339033,12.300640,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,287,76251,536598,612849,18571178,12.442053,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,288,73313,508815,582128,17640234,12.593966,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,289,71268,523354,594622,18018856,11.985429,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,290,76153,528303,604456,18316858,12.598601,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,291,70930,497272,568202,17218234,12.483237,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,292,70454,478271,548725,16628034,12.839583,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,293,77497,503440,580937,17604142,13.340001,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,294,73291,524105,597396,18102915,12.268412,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,295,73165,533221,606386,18375332,12.065747,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,296,69430,540400,609830,18479700,11.385140,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,297,68413,500719,569132,17246421,12.020586,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,298,76300,536899,613199,18581790,12.442943,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,299,74298,515950,590248,17886312,12.587590,VERTIFIED,DATA
DATA,DATASET,S0,CPU_ONLY,_RUN_1,300,69527,545932,615459,18650281,11.296772,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,1,59944,535454,595398,18042367,10.067887,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,2,56141,510888,567029,17182702,9.900905,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,3,65542,519296,584838,17722353,11.206864,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,4,62824,548847,611671,18535485,10.270881,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,5,64190,544557,608747,18446893,10.544610,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,6,60593,542107,602700,18263627,10.053592,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,7,61337,519049,580386,17587445,10.568311,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,8,64614,533957,598571,18138517,10.794709,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,9,64098,531730,595828,18055398,10.757803,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,10,60198,503613,563811,17085179,10.676982,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,11,62301,527152,589453,17862208,10.569291,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,12,69688,522830,592518,17955094,11.761330,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,13,66440,574766,641206,19430499,10.361725,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,14,65276,529519,594795,18024079,10.974537,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,15,64936,519669,584605,17715297,11.107671,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,16,60950,508392,569342,17252799,10.705341,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,17,62970,517809,580779,17599351,10.842334,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,18,67233,537048,604281,18311546,11.126115,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,19,65467,545439,610906,18512295,10.716379,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,20,57081,534522,591603,17927376,9.648531,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,21,57751,546386,604137,18307195,9.559256,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,22,55352,552379,607731,18416091,9.107977,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,23,67761,513044,580805,17600155,11.666738,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,24,57380,557967,615347,18646869,9.324820,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,25,70204,488498,558702,16930370,12.565554,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,26,65401,517396,582797,17660504,11.221918,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,27,59933,522008,581941,17634583,10.298810,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,28,64407,515509,579916,17573225,11.106264,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,29,62073,529022,591095,17911981,10.501358,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,30,66126,514773,580899,17603003,11.383390,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,31,62166,521946,584112,17700352,10.642822,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,32,64370,530386,594756,18022924,10.822926,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,33,58688,528637,587325,17797738,9.992423,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,34,63076,525949,589025,17849255,10.708544,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,35,58830,543675,602505,18257721,9.764234,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,36,59546,501488,561034,17001020,10.613617,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,37,63049,520946,583995,17696829,10.796154,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,38,66931,523937,590868,17905085,11.327572,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,39,65139,540098,605237,18340528,10.762561,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,40,64607,494731,559338,16949647,11.550619,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,41,63470,490315,553785,16781376,11.461127,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,42,62680,533002,595682,18050974,10.522393,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,43,64761,541932,606693,18384630,10.674427,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,44,60576,526897,587473,17802220,10.311282,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,45,57318,598721,656039,19879970,8.736981,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,46,59518,500400,559918,16967199,10.629771,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,47,64796,510231,575027,17425065,11.268340,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,48,67999,526785,594784,18023772,11.432554,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,49,62671,519037,581708,17627510,10.773618,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,50,58502,548937,607439,18407254,9.630926,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,51,62733,553721,616454,18680416,10.176428,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,52,64445,518247,582692,17657347,11.059874,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,53,63708,541712,605420,18346049,10.522943,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,54,57067,528729,585796,17751398,9.741787,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,55,63041,543618,606659,18383619,10.391505,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,56,58839,578018,636857,19298706,9.238966,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,57,66252,504713,570965,17301967,11.603513,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,58,57810,537409,595219,18036950,9.712392,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,59,60296,526455,586751,17780345,10.276250,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,60,59453,552605,612058,18547202,9.713622,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,61,62018,525550,587568,17805103,10.555034,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,62,60866,497314,558180,16914545,10.904368,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,63,65208,516531,581739,17628444,11.209150,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,64,62571,508889,571460,17316974,10.949323,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,65,61793,505099,566892,17178538,10.900313,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,66,60355,545548,605903,18360700,9.961165,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,67,62758,569707,632465,19165605,9.922763,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,68,59880,527869,587749,17810566,10.188022,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,69,55579,531703,587282,17796426,9.463767,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,70,60348,536667,597015,18091352,10.108289,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,71,58999,541895,600894,18208911,9.818537,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,72,65829,529424,595253,18037961,11.058995,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,73,70164,510156,580320,17585453,12.090571,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,74,60711,555031,615742,18658835,9.859811,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,75,64916,507871,572787,17357192,11.333358,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,76,62172,530504,592676,17959883,10.490049,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,77,60136,545611,605747,18355976,9.927577,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,78,57756,507329,565085,17123797,10.220763,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,79,58719,538524,597243,18098287,9.831677,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,80,62952,509521,572473,17347659,10.996501,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,81,62074,511962,574036,17395033,10.813608,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,82,66736,551411,618147,18731727,10.796137,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,83,54263,567034,621297,18827194,8.733826,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,84,62005,499538,561543,17016441,11.041897,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,85,64554,524120,588674,17838602,10.966002,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,86,61034,523710,584744,17719517,10.437730,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,87,61684,527528,589212,17854897,10.468897,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,88,64436,517478,581914,17633751,11.073114,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,89,58077,534555,592632,17958535,9.799842,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,90,63266,512266,575532,17440367,10.992612,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,91,60164,531933,592097,17942341,10.161173,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,92,68119,509854,577973,17514335,11.785845,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,93,57267,544278,601545,18228646,9.519986,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,94,62090,513393,575483,17438871,10.789198,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,95,60236,554514,614750,18628792,9.798455,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,96,62342,538979,601321,18221838,10.367508,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,97,63856,526132,589988,17878434,10.823271,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,98,63413,530390,593803,17994032,10.679131,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,99,52323,497777,550100,16669709,9.511543,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,100,62628,528560,591188,17914803,10.593584,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,101,62223,514683,576906,17481992,10.785639,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,102,63891,499072,562963,17059470,11.349058,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,103,62765,574331,637096,19305934,9.851733,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,104,64845,530566,595411,18042754,10.890796,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,105,62317,521197,583514,17682246,10.679607,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,106,66876,534187,601063,18214027,11.126288,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,107,62296,513455,575751,17446992,10.819955,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,108,63134,534552,597686,18111706,10.563072,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,109,62310,530944,593254,17977387,10.503090,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,110,59729,563732,623461,18892772,9.580230,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,111,66277,539765,606042,18364913,10.936041,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,112,59952,541387,601339,18222397,9.969751,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,113,62085,562244,624329,18919062,9.944276,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,114,62450,524378,586828,17782668,10.641960,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,115,60395,513837,574232,17400984,10.517526,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,116,63670,534225,597895,18118041,10.649027,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,117,61895,538689,600584,18199511,10.305802,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,118,62661,522393,585054,17728906,10.710293,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,119,61955,517267,579222,17552175,10.696244,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,120,57191,526353,583544,17683163,9.800632,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,121,58931,518142,577073,17487073,10.212053,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,122,63477,500063,563540,17076965,11.263974,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,123,63862,545449,609311,18463974,10.481019,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,124,67285,536495,603780,18296349,11.143960,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,125,58569,532425,590994,17908919,9.910253,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,126,62742,520627,583369,17677856,10.755114,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,127,61645,533148,594793,18024021,10.364110,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,128,65883,526391,592274,17947691,11.123737,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,129,59128,543732,602860,18268495,9.807916,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,130,59999,547865,607864,18420132,9.870464,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,131,58549,528699,587248,17795399,9.970064,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,132,56843,527731,584574,17714365,9.723833,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,133,65188,526437,591625,17928021,11.018466,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,134,59447,552519,611966,18544439,9.714102,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,135,60620,545652,606272,18371890,9.998812,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,136,63380,528727,592107,17942623,10.704146,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,137,63665,529171,592836,17964739,10.739058,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,138,57328,582597,639925,19391664,8.958550,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,139,56745,554599,611344,18525562,9.282008,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,140,63693,499939,563632,17079766,11.300458,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,141,60747,515899,576646,17474130,10.534539,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,142,61767,514452,576219,17461189,10.719362,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,143,62321,521137,583458,17680546,10.681317,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,144,64148,526747,590895,17905914,10.856074,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,145,60305,497968,558273,16917364,10.802063,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,146,60982,530895,591877,17935663,10.303154,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,147,62832,486649,549481,16650943,11.434790,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,148,62508,537123,599631,18170650,10.424411,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,149,64578,540159,604737,18325355,10.678692,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,150,61426,522988,584414,17709525,10.510700,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,151,59579,548902,608481,18438809,9.791431,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,152,57062,540703,597765,18114095,9.545892,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,153,62643,511638,574281,17402449,10.908075,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,154,67541,507710,575251,17431840,11.741136,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,155,62320,518741,581061,17607905,10.725208,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,156,63378,508560,571938,17331459,11.081271,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,157,68604,524504,593108,17972984,11.566865,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,158,62088,508828,570916,17300486,10.875155,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,159,67336,583899,651235,19734392,10.339739,VERTIFIED,DATA
DATA,DATASET,S0,CPU_MATMUL,_RUN_1,160,62197,542280,604477,18317478,10.289391,VERTIFIED,DATA
